customer_id,age,gender,tenure_months,contract_type,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,num_support_calls,payment_method,churn
CUST_01722,56,Male,8,Two Year,DSL,No,Yes,No,126.64,945.38,2,Electronic Check,0
CUST_01723,54,Male,72,Two Year,DSL,No,No,No,25.54,1799.38,2,Electronic Check,0
CUST_01724,30,Female,3,One Year,DSL,No,No,Yes,63.65,211.83,0,Bank Transfer,0
CUST_01725,61,Female,72,Month-to-Month,DSL,Yes,Yes,Yes,20.0,1359.02,2,Credit Card,0
CUST_01726,36,Female,2,One Year,Fiber Optic,No,No,No,74.93,131.2,1,Bank Transfer,0
CUST_01727,57,Male,6,Month-to-Month,Fiber Optic,No,No,No,24.75,129.38,1,Electronic Check,1
CUST_01728,50,Female,1,Month-to-Month,Fiber Optic,No,No,Yes,98.08,146.17,5,Credit Card,1
CUST_01729,72,Male,29,Month-to-Month,Fiber Optic,No,No,No,56.27,1666.45,3,Bank Transfer,1
CUST_01730,41,Female,45,One Year,Fiber Optic,Yes,No,Yes,22.94,948.16,2,Bank Transfer,0
CUST_01731,39,Male,13,Month-to-Month,DSL,No,Yes,No,20.0,225.34,4,Bank Transfer,0
CUST_01732,44,Female,63,Month-to-Month,DSL,No,No,No,35.64,2210.87,0,Bank Transfer,1
CUST_01733,40,Female,21,Month-to-Month,DSL,No,No,No,72.18,1504.98,3,Electronic Check,1
CUST_01734,56,Female,23,Two Year,Fiber Optic,No,No,No,77.65,1730.97,1,Electronic Check,0
CUST_01735,20,Male,44,One Year,DSL,No,No,Yes,50.05,2224.64,4,Credit Card,0
CUST_01736,29,Male,8,Two Year,DSL,Yes,No,Yes,92.77,707.48,1,Electronic Check,0
CUST_01737,28,Male,10,Month-to-Month,Fiber Optic,No,Yes,No,30.93,338.71,4,Bank Transfer,0
CUST_01738,59,Female,56,Month-to-Month,No,Yes,No,Yes,20.0,1119.86,2,Mailed Check,0
CUST_01739,70,Male,55,One Year,Fiber Optic,Yes,No,No,73.48,3992.56,3,Credit Card,0
CUST_01740,43,Male,72,Month-to-Month,Fiber Optic,Yes,Yes,No,103.7,7536.02,2,Bank Transfer,0
CUST_01741,42,Male,55,One Year,Fiber Optic,Yes,Yes,Yes,103.98,5789.79,1,Bank Transfer,0
CUST_01742,46,Male,3,One Year,Fiber Optic,No,No,No,26.01,92.53,1,Electronic Check,0
CUST_01743,62,Male,41,One Year,Fiber Optic,No,No,Yes,48.66,1983.07,2,Electronic Check,0
CUST_01744,31,Male,12,Two Year,No,Yes,No,No,86.71,987.76,0,Bank Transfer,0
CUST_01745,48,Female,72,Month-to-Month,DSL,No,No,Yes,46.19,3379.01,1,Electronic Check,0
CUST_01746,59,Female,15,Month-to-Month,DSL,Yes,No,Yes,68.16,1063.56,0,Bank Transfer,0
CUST_01747,52,Male,19,One Year,DSL,No,No,No,43.51,785.93,1,Bank Transfer,0
CUST_01748,47,Female,18,Month-to-Month,Fiber Optic,No,No,No,32.32,547.39,4,Credit Card,1
CUST_01749,60,Female,9,Month-to-Month,No,No,No,No,38.11,365.83,3,Electronic Check,0
CUST_01750,18,Male,1,Month-to-Month,DSL,Yes,No,No,93.67,34.9,0,Mailed Check,1
CUST_01751,55,Male,54,Month-to-Month,DSL,No,No,No,65.41,3501.04,2,Bank Transfer,0
CUST_01752,35,Female,38,Month-to-Month,No,Yes,No,No,103.16,3867.92,3,Electronic Check,0
CUST_01753,18,Male,3,Month-to-Month,Fiber Optic,No,No,Yes,80.61,191.42,1,Bank Transfer,0
CUST_01754,52,Female,35,One Year,Fiber Optic,No,Yes,Yes,113.19,3925.79,0,Electronic Check,0
CUST_01755,65,Female,23,One Year,No,No,Yes,Yes,89.54,2104.77,3,Electronic Check,0
CUST_01756,42,Female,12,One Year,Fiber Optic,No,Yes,Yes,87.78,965.64,1,Electronic Check,0
CUST_01757,59,Male,7,One Year,Fiber Optic,No,No,Yes,61.39,451.37,1,Electronic Check,0
CUST_01758,69,Female,47,Month-to-Month,DSL,No,No,Yes,150.0,7062.9,3,Credit Card,0
CUST_01759,64,Male,28,Month-to-Month,DSL,No,No,No,68.38,1963.08,0,Mailed Check,0
CUST_01760,69,Male,19,Month-to-Month,Fiber Optic,Yes,No,Yes,20.0,392.85,4,Electronic Check,1
CUST_01761,56,Male,22,Two Year,Fiber Optic,No,No,No,73.04,1587.96,1,Electronic Check,1
CUST_01762,46,Male,2,One Year,No,Yes,No,No,35.53,30.3,4,Bank Transfer,1
CUST_01763,20,Male,15,Month-to-Month,No,Yes,Yes,No,95.51,1482.18,3,Bank Transfer,0
CUST_01764,41,Female,5,Month-to-Month,No,Yes,No,Yes,86.77,458.72,2,Electronic Check,0
CUST_01765,32,Male,5,Two Year,DSL,No,No,No,59.25,271.62,2,Electronic Check,1
CUST_01766,77,Male,25,One Year,No,No,No,No,38.36,1004.53,1,Credit Card,0
CUST_01767,42,Male,58,Two Year,Fiber Optic,Yes,No,No,69.39,4002.49,0,Electronic Check,0
CUST_01768,46,Male,12,Month-to-Month,DSL,No,Yes,Yes,45.76,549.11,1,Electronic Check,1
CUST_01769,53,Male,5,Month-to-Month,Fiber Optic,No,No,Yes,88.63,412.95,1,Electronic Check,1
CUST_01770,45,Female,25,One Year,DSL,No,No,Yes,81.68,2068.7,3,Mailed Check,0
CUST_01771,70,Male,49,One Year,DSL,No,No,Yes,150.0,7300.29,0,Bank Transfer,0
CUST_01772,35,Male,33,One Year,No,No,No,No,51.65,1689.41,2,Mailed Check,0
CUST_01773,47,Female,48,One Year,Fiber Optic,No,Yes,No,55.9,2650.34,2,Electronic Check,0
CUST_01774,33,Male,18,One Year,DSL,Yes,No,Yes,60.36,1099.61,4,Mailed Check,0
CUST_01775,25,Female,33,One Year,Fiber Optic,No,Yes,Yes,61.67,2054.55,2,Electronic Check,0
CUST_01776,35,Female,3,Month-to-Month,No,No,Yes,Yes,95.81,232.23,0,Bank Transfer,0
CUST_01777,44,Female,10,Month-to-Month,Fiber Optic,Yes,No,Yes,56.71,587.42,2,Mailed Check,0
CUST_01778,38,Female,11,Two Year,DSL,Yes,No,No,124.17,1292.05,2,Credit Card,0
CUST_01779,34,Male,17,Month-to-Month,DSL,No,No,No,82.47,1511.56,4,Bank Transfer,1
CUST_01780,23,Male,63,One Year,DSL,Yes,No,Yes,50.43,3151.39,2,Bank Transfer,0
CUST_01781,43,Female,49,One Year,No,Yes,No,Yes,42.76,2147.83,1,Mailed Check,0
CUST_01782,22,Female,3,Two Year,Fiber Optic,No,Yes,No,96.23,298.74,4,Electronic Check,0
CUST_01783,56,Male,4,Month-to-Month,Fiber Optic,No,Yes,Yes,65.86,275.51,4,Bank Transfer,1
CUST_01784,46,Female,10,Month-to-Month,Fiber Optic,No,No,No,65.27,594.41,2,Electronic Check,0
CUST_01785,23,Female,8,Two Year,No,No,Yes,No,47.05,418.54,0,Bank Transfer,0
CUST_01786,40,Female,22,Two Year,Fiber Optic,No,No,No,63.16,1391.88,3,Electronic Check,0
CUST_01787,33,Male,55,One Year,Fiber Optic,No,Yes,Yes,45.83,2544.23,2,Electronic Check,0
CUST_01788,49,Female,72,Month-to-Month,DSL,Yes,No,Yes,105.85,7616.76,1,Bank Transfer,0
CUST_01789,65,Male,25,Month-to-Month,DSL,Yes,No,No,86.51,2169.3,2,Bank Transfer,1
CUST_01790,18,Male,43,One Year,No,No,No,Yes,59.76,2525.19,1,Bank Transfer,0
CUST_01791,46,Male,17,Two Year,No,No,No,Yes,59.32,1000.73,3,Bank Transfer,0
CUST_01792,42,Female,5,Two Year,No,No,No,No,67.77,317.83,1,Electronic Check,1
CUST_01793,55,Female,17,Month-to-Month,No,No,No,No,64.83,1066.9,1,Credit Card,0
CUST_01794,48,Male,19,Month-to-Month,No,Yes,No,No,36.29,696.27,4,Electronic Check,1
CUST_01795,33,Male,32,Month-to-Month,Fiber Optic,No,No,Yes,20.0,658.17,0,Electronic Check,0
CUST_01796,40,Male,5,Two Year,No,No,Yes,No,41.07,217.88,5,Electronic Check,0
CUST_01797,33,Female,11,One Year,Fiber Optic,No,No,Yes,61.14,667.48,4,Bank Transfer,0
CUST_01798,61,Female,10,Month-to-Month,DSL,No,No,Yes,42.87,449.21,1,Electronic Check,0
CUST_01799,45,Male,72,Month-to-Month,DSL,No,No,No,89.58,6461.88,4,Electronic Check,1
CUST_01800,73,Male,14,One Year,No,No,No,Yes,58.13,818.63,0,Mailed Check,0
CUST_01801,44,Female,33,Month-to-Month,DSL,No,Yes,Yes,121.21,4008.15,1,Bank Transfer,0
CUST_01802,34,Male,33,Two Year,No,Yes,Yes,Yes,48.16,1648.27,1,Bank Transfer,0
CUST_01803,22,Female,7,One Year,DSL,Yes,Yes,No,69.22,424.3,2,Bank Transfer,0
CUST_01804,18,Female,20,Month-to-Month,DSL,Yes,No,No,56.33,1110.75,0,Credit Card,0
CUST_01805,21,Male,53,Month-to-Month,DSL,Yes,Yes,No,78.19,4161.16,5,Credit Card,0
CUST_01806,49,Male,15,Two Year,DSL,No,No,No,96.97,1375.45,4,Electronic Check,0
CUST_01807,52,Female,69,Month-to-Month,DSL,No,No,No,83.25,5813.27,0,Bank Transfer,1
CUST_01808,21,Female,5,Month-to-Month,DSL,No,No,No,20.0,112.74,1,Bank Transfer,1
CUST_01809,58,Female,1,Two Year,No,No,Yes,Yes,80.0,127.84,0,Electronic Check,0
CUST_01810,37,Female,53,Two Year,DSL,No,Yes,Yes,34.67,1893.69,1,Electronic Check,0
CUST_01811,47,Female,45,Two Year,DSL,Yes,No,No,55.71,2527.43,3,Bank Transfer,0
CUST_01812,69,Male,72,Month-to-Month,DSL,No,Yes,Yes,85.68,6057.32,3,Mailed Check,0
CUST_01813,58,Female,27,Month-to-Month,Fiber Optic,No,Yes,Yes,31.41,855.38,2,Bank Transfer,1
CUST_01814,40,Female,66,Month-to-Month,Fiber Optic,No,Yes,No,99.68,6589.37,3,Electronic Check,1
CUST_01815,31,Female,42,Month-to-Month,Fiber Optic,No,No,No,54.4,2230.39,2,Credit Card,1
CUST_01816,18,Male,44,One Year,DSL,Yes,No,No,130.13,5636.15,0,Bank Transfer,0
CUST_01817,34,Male,20,Month-to-Month,DSL,No,Yes,No,67.06,1364.29,2,Credit Card,0
CUST_01818,41,Female,11,One Year,Fiber Optic,No,No,No,116.16,1215.3,0,Electronic Check,0
CUST_01819,30,Female,65,Month-to-Month,No,No,Yes,No,100.93,6663.55,2,Bank Transfer,1
CUST_01820,43,Male,13,Month-to-Month,DSL,No,No,Yes,46.67,619.83,2,Bank Transfer,0
CUST_01821,46,Male,18,Two Year,Fiber Optic,No,Yes,No,25.95,534.66,1,Electronic Check,0
CUST_01822,41,Male,14,Month-to-Month,DSL,Yes,No,Yes,68.41,959.28,3,Electronic Check,0
CUST_01823,35,Male,19,Month-to-Month,DSL,Yes,Yes,Yes,47.52,940.47,1,Electronic Check,0
CUST_01824,47,Female,15,Month-to-Month,Fiber Optic,No,No,No,112.39,1688.54,1,Credit Card,1
CUST_01825,51,Male,1,Month-to-Month,Fiber Optic,Yes,Yes,Yes,57.59,107.87,2,Mailed Check,0
CUST_01826,28,Female,51,Month-to-Month,DSL,No,No,Yes,55.99,2753.47,0,Electronic Check,1
CUST_01827,66,Female,14,Month-to-Month,DSL,Yes,No,No,23.12,368.13,1,Bank Transfer,0
CUST_01828,43,Male,21,One Year,No,No,No,Yes,77.58,1662.54,2,Bank Transfer,0
CUST_01829,45,Male,3,Two Year,No,No,No,No,29.77,81.61,1,Electronic Check,0
CUST_01830,55,Male,1,One Year,No,Yes,Yes,Yes,78.27,57.81,1,Credit Card,0
CUST_01831,48,Male,6,Month-to-Month,Fiber Optic,No,Yes,Yes,82.4,479.46,2,Credit Card,0
CUST_01832,59,Female,29,One Year,Fiber Optic,No,Yes,No,42.51,1246.92,4,Mailed Check,0
CUST_01833,49,Female,2,Month-to-Month,DSL,No,Yes,No,93.7,248.1,3,Bank Transfer,0
CUST_01834,35,Female,57,One Year,DSL,No,No,No,56.75,3208.25,1,Bank Transfer,0
CUST_01835,50,Male,5,One Year,Fiber Optic,Yes,No,No,20.86,19.23,1,Electronic Check,0
CUST_01836,27,Female,5,Month-to-Month,Fiber Optic,No,Yes,No,111.36,681.02,4,Credit Card,0
CUST_01837,46,Male,4,Two Year,DSL,No,No,No,37.3,182.76,1,Credit Card,0
CUST_01838,44,Female,1,Two Year,No,No,Yes,Yes,80.21,60.65,3,Bank Transfer,1
CUST_01839,41,Male,35,Two Year,DSL,No,No,Yes,77.77,2781.53,1,Electronic Check,1
CUST_01840,43,Female,49,Month-to-Month,DSL,Yes,No,Yes,76.68,3803.79,0,Electronic Check,0
CUST_01841,18,Female,22,One Year,DSL,Yes,No,Yes,76.16,1700.04,4,Electronic Check,0
CUST_01842,36,Male,5,Two Year,Fiber Optic,No,No,Yes,35.89,155.62,1,Electronic Check,0
CUST_01843,46,Female,8,Month-to-Month,DSL,No,No,Yes,115.74,959.29,2,Credit Card,0
CUST_01844,47,Female,15,Two Year,DSL,No,No,No,93.69,1459.79,0,Credit Card,0
CUST_01845,29,Male,72,Month-to-Month,Fiber Optic,Yes,Yes,No,79.25,5620.12,3,Electronic Check,1
CUST_01846,63,Male,6,Month-to-Month,Fiber Optic,Yes,No,Yes,25.01,161.29,3,Bank Transfer,0
CUST_01847,32,Male,31,One Year,Fiber Optic,Yes,No,No,35.65,1120.03,1,Electronic Check,0
CUST_01848,59,Male,13,One Year,DSL,No,No,No,84.72,1114.71,0,Electronic Check,0
CUST_01849,51,Male,8,One Year,Fiber Optic,No,No,Yes,20.0,162.31,0,Electronic Check,0
CUST_01850,35,Female,14,Two Year,Fiber Optic,No,No,No,75.16,1111.56,1,Mailed Check,0
CUST_01851,71,Male,1,Month-to-Month,DSL,Yes,No,Yes,25.06,14.5,4,Electronic Check,1
CUST_01852,27,Female,38,Month-to-Month,No,Yes,Yes,No,38.96,1480.3,1,Electronic Check,0
CUST_01853,58,Female,6,Two Year,Fiber Optic,No,No,Yes,22.67,151.79,4,Bank Transfer,0
CUST_01854,60,Male,31,Month-to-Month,DSL,No,No,No,72.38,2234.98,2,Electronic Check,1
CUST_01855,34,Female,1,One Year,No,No,No,No,98.49,29.19,1,Mailed Check,1
CUST_01856,65,Female,72,One Year,No,No,Yes,No,75.44,5442.42,1,Credit Card,0
CUST_01857,41,Male,5,Month-to-Month,No,No,No,No,78.73,404.95,5,Electronic Check,1
CUST_01858,49,Female,51,Month-to-Month,Fiber Optic,Yes,No,No,70.04,3553.72,1,Bank Transfer,1
CUST_01859,48,Male,39,One Year,DSL,Yes,Yes,Yes,85.48,3327.14,4,Electronic Check,0
CUST_01860,42,Male,72,Two Year,DSL,No,No,No,79.01,5529.91,1,Mailed Check,0
CUST_01861,57,Male,15,One Year,Fiber Optic,No,Yes,No,20.0,360.42,0,Electronic Check,0
CUST_01862,56,Female,31,One Year,No,No,Yes,No,92.19,2902.92,1,Bank Transfer,0
CUST_01863,18,Female,11,Month-to-Month,Fiber Optic,No,No,No,89.03,912.49,5,Bank Transfer,0
CUST_01864,64,Female,4,Month-to-Month,No,No,No,Yes,54.13,182.75,3,Electronic Check,1
CUST_01865,20,Female,14,Month-to-Month,DSL,Yes,No,Yes,20.0,352.43,2,Electronic Check,0
CUST_01866,60,Male,4,Month-to-Month,Fiber Optic,No,No,No,72.27,231.35,0,Bank Transfer,1
CUST_01867,61,Female,72,Month-to-Month,No,No,Yes,Yes,74.8,5409.51,1,Mailed Check,0
CUST_01868,28,Male,2,Month-to-Month,Fiber Optic,No,No,Yes,51.79,78.97,4,Electronic Check,1
CUST_01869,38,Female,21,Month-to-Month,No,No,No,No,70.6,1503.13,1,Mailed Check,1
CUST_01870,28,Female,23,Month-to-Month,Fiber Optic,No,Yes,Yes,97.16,2237.08,2,Electronic Check,0
CUST_01871,41,Female,18,Month-to-Month,Fiber Optic,Yes,No,Yes,136.93,2450.5,1,Electronic Check,1
CUST_01872,40,Female,26,One Year,Fiber Optic,No,No,No,69.41,1824.01,0,Bank Transfer,0
CUST_01873,56,Female,2,One Year,No,No,No,Yes,75.02,125.38,0,Mailed Check,0
CUST_01874,64,Male,19,Month-to-Month,Fiber Optic,No,No,Yes,40.29,676.23,1,Bank Transfer,1
CUST_01875,65,Female,8,Two Year,DSL,Yes,Yes,Yes,49.96,353.28,0,Credit Card,0
CUST_01876,36,Female,67,Month-to-Month,Fiber Optic,Yes,No,No,60.92,4029.16,6,Credit Card,0
CUST_01877,41,Female,34,Two Year,Fiber Optic,Yes,Yes,No,100.33,3331.07,2,Electronic Check,0
CUST_01878,19,Female,72,Month-to-Month,DSL,No,No,Yes,89.57,6467.42,2,Bank Transfer,0
CUST_01879,32,Male,1,Two Year,Fiber Optic,No,No,Yes,122.88,114.24,0,Bank Transfer,0
CUST_01880,59,Female,8,Month-to-Month,DSL,Yes,Yes,No,20.29,180.04,5,Credit Card,0
CUST_01881,69,Male,5,One Year,Fiber Optic,No,No,Yes,25.29,152.48,1,Credit Card,0
CUST_01882,26,Female,1,Month-to-Month,No,No,No,No,98.06,135.89,3,Bank Transfer,0
CUST_01883,36,Male,6,One Year,Fiber Optic,No,No,No,108.47,671.14,3,Bank Transfer,0
CUST_01884,44,Male,27,Month-to-Month,No,Yes,No,Yes,65.99,1732.85,3,Electronic Check,0
CUST_01885,49,Male,6,Month-to-Month,DSL,Yes,Yes,No,20.0,148.98,3,Electronic Check,1
CUST_01886,32,Male,17,One Year,No,Yes,No,Yes,42.69,736.89,1,Bank Transfer,0
CUST_01887,51,Male,52,Month-to-Month,DSL,No,No,Yes,75.06,4012.88,3,Electronic Check,0
CUST_01888,37,Female,28,Two Year,DSL,No,No,Yes,38.02,1064.89,1,Electronic Check,0
CUST_01889,44,Male,12,Month-to-Month,No,Yes,Yes,No,70.55,865.79,1,Credit Card,0
CUST_01890,53,Female,11,Month-to-Month,Fiber Optic,Yes,No,Yes,121.96,1336.78,2,Credit Card,0
CUST_01891,45,Male,14,One Year,DSL,Yes,Yes,Yes,107.78,1511.42,5,Electronic Check,0
CUST_01892,38,Male,4,Month-to-Month,No,Yes,Yes,Yes,89.27,356.14,1,Credit Card,0
CUST_01893,43,Female,24,Month-to-Month,Fiber Optic,No,No,No,63.07,1491.87,0,Credit Card,0
CUST_01894,43,Male,10,One Year,No,No,Yes,Yes,50.16,510.47,1,Mailed Check,0
CUST_01895,39,Male,45,One Year,Fiber Optic,No,Yes,Yes,87.73,3979.05,1,Mailed Check,0
CUST_01896,41,Male,33,Two Year,Fiber Optic,No,No,No,65.76,2149.17,6,Credit Card,0
CUST_01897,68,Male,22,Month-to-Month,Fiber Optic,No,No,No,66.79,1511.18,2,Electronic Check,1
CUST_01898,53,Female,10,One Year,DSL,Yes,No,No,20.0,235.72,2,Credit Card,0
CUST_01899,40,Male,5,Month-to-Month,Fiber Optic,No,No,Yes,43.56,173.81,0,Electronic Check,1
CUST_01900,55,Male,35,Month-to-Month,Fiber Optic,No,No,No,87.56,3016.27,4,Bank Transfer,1
CUST_01901,39,Female,15,One Year,DSL,Yes,No,No,31.97,501.93,4,Electronic Check,0
CUST_01902,62,Female,6,Month-to-Month,DSL,No,Yes,Yes,72.97,408.45,4,Mailed Check,0
CUST_01903,50,Male,5,Month-to-Month,DSL,No,No,No,77.38,334.59,3,Credit Card,1
CUST_01904,43,Male,4,Month-to-Month,No,Yes,Yes,No,79.13,402.35,4,Electronic Check,1
CUST_01905,51,Female,36,One Year,Fiber Optic,No,No,No,81.81,2896.77,1,Bank Transfer,0
CUST_01906,21,Male,6,Two Year,Fiber Optic,Yes,No,No,83.83,426.81,3,Credit Card,0
CUST_01907,28,Female,17,One Year,No,No,Yes,No,46.29,747.68,4,Credit Card,0
CUST_01908,27,Male,14,Month-to-Month,Fiber Optic,No,No,Yes,20.97,305.17,1,Credit Card,1
CUST_01909,47,Female,20,One Year,No,No,No,No,38.79,779.56,1,Mailed Check,0
CUST_01910,70,Female,50,One Year,DSL,Yes,Yes,Yes,86.9,4439.24,2,Bank Transfer,0
CUST_01911,78,Female,48,Month-to-Month,DSL,No,Yes,No,28.97,1352.36,2,Mailed Check,0
CUST_01912,54,Male,14,Month-to-Month,Fiber Optic,No,No,Yes,33.78,484.75,2,Mailed Check,0
CUST_01913,52,Male,1,Month-to-Month,Fiber Optic,Yes,Yes,Yes,33.62,90.04,1,Electronic Check,1
CUST_01914,18,Male,13,Month-to-Month,No,No,Yes,No,20.0,227.05,2,Electronic Check,0
CUST_01915,36,Male,22,Two Year,Fiber Optic,No,No,No,30.59,708.16,1,Electronic Check,0
CUST_01916,33,Female,19,Month-to-Month,DSL,No,No,No,95.01,1713.62,2,Mailed Check,0
CUST_01917,35,Female,25,Month-to-Month,Fiber Optic,Yes,No,No,43.5,1175.36,2,Electronic Check,0
CUST_01918,42,Female,4,Two Year,Fiber Optic,No,No,Yes,20.0,129.74,2,Electronic Check,1
CUST_01919,37,Male,24,Two Year,DSL,Yes,No,No,49.65,1157.58,4,Electronic Check,0
CUST_01920,18,Male,4,One Year,Fiber Optic,No,No,No,80.32,362.76,3,Electronic Check,1
CUST_01921,56,Male,33,Month-to-Month,No,No,No,No,20.0,725.66,1,Credit Card,1
CUST_01922,28,Female,9,Month-to-Month,No,No,No,No,93.6,777.96,4,Mailed Check,0
CUST_01923,48,Male,29,Month-to-Month,Fiber Optic,Yes,Yes,Yes,21.77,601.35,0,Bank Transfer,0
CUST_01924,76,Male,1,Month-to-Month,DSL,No,No,No,53.14,120.44,1,Electronic Check,1
CUST_01925,31,Female,12,Month-to-Month,DSL,No,Yes,No,52.75,636.4,2,Mailed Check,0
CUST_01926,18,Female,29,One Year,Fiber Optic,No,No,Yes,48.16,1418.36,2,Bank Transfer,0
CUST_01927,40,Male,6,Month-to-Month,Fiber Optic,No,Yes,No,63.06,381.85,4,Electronic Check,0
CUST_01928,61,Female,38,Month-to-Month,DSL,No,No,Yes,88.36,3402.13,1,Credit Card,1
CUST_01929,74,Male,23,Month-to-Month,DSL,No,No,No,63.78,1492.49,1,Credit Card,1
CUST_01930,26,Female,21,One Year,No,Yes,No,No,46.83,988.74,1,Credit Card,0
CUST_01931,52,Female,10,One Year,No,No,Yes,Yes,78.72,682.12,3,Electronic Check,0
CUST_01932,38,Female,15,One Year,Fiber Optic,No,Yes,Yes,71.22,1100.27,6,Credit Card,0
CUST_01933,43,Male,21,Month-to-Month,DSL,No,No,No,44.91,979.67,3,Electronic Check,1
CUST_01934,80,Male,15,Month-to-Month,DSL,Yes,Yes,No,66.27,932.06,2,Bank Transfer,0
CUST_01935,22,Male,28,Month-to-Month,DSL,No,No,No,42.43,1129.45,3,Credit Card,0
CUST_01936,48,Female,13,Month-to-Month,Fiber Optic,Yes,No,Yes,39.03,533.24,2,Electronic Check,0
CUST_01937,52,Female,5,Two Year,DSL,No,No,Yes,89.17,455.59,1,Electronic Check,0
CUST_01938,61,Female,5,Two Year,No,No,No,No,78.41,293.3,2,Electronic Check,1
CUST_01939,46,Female,1,One Year,No,Yes,No,Yes,88.11,47.01,0,Bank Transfer,0
CUST_01940,49,Male,8,Two Year,DSL,No,Yes,No,84.05,688.12,2,Bank Transfer,0
CUST_01941,39,Male,33,One Year,Fiber Optic,No,No,Yes,38.38,1300.49,1,Mailed Check,0
CUST_01942,49,Male,37,Month-to-Month,Fiber Optic,No,No,No,95.04,3487.21,1,Bank Transfer,0
CUST_01943,39,Female,5,Two Year,No,No,Yes,Yes,56.07,272.99,1,Credit Card,1
CUST_01944,54,Female,72,Month-to-Month,No,No,Yes,No,92.88,6643.14,1,Credit Card,1
CUST_01945,39,Male,16,One Year,DSL,Yes,No,No,61.25,1046.14,0,Electronic Check,0
CUST_01946,50,Female,59,Month-to-Month,DSL,Yes,Yes,No,74.39,4398.03,2,Mailed Check,0
CUST_01947,44,Male,29,Month-to-Month,Fiber Optic,No,Yes,Yes,75.3,2150.22,2,Credit Card,0
CUST_01948,61,Female,30,One Year,Fiber Optic,Yes,No,Yes,89.4,2624.07,3,Mailed Check,0
CUST_01949,44,Female,2,Month-to-Month,DSL,No,Yes,Yes,20.0,-23.34,3,Mailed Check,1
CUST_01950,18,Male,5,Month-to-Month,Fiber Optic,Yes,Yes,No,20.0,190.58,3,Credit Card,0
CUST_01951,63,Male,1,Month-to-Month,Fiber Optic,No,No,No,85.15,76.48,3,Bank Transfer,0
CUST_01952,31,Female,30,Month-to-Month,DSL,No,Yes,No,75.69,2250.75,3,Bank Transfer,1
CUST_01953,35,Male,10,Two Year,No,Yes,No,Yes,41.73,406.64,3,Electronic Check,0
CUST_01954,36,Male,37,One Year,DSL,No,Yes,No,75.93,2777.87,3,Credit Card,0
CUST_01955,65,Female,9,Month-to-Month,Fiber Optic,No,No,Yes,22.76,199.5,4,Electronic Check,1
CUST_01956,18,Female,41,Month-to-Month,Fiber Optic,No,No,Yes,150.0,6151.75,0,Electronic Check,1
CUST_01957,80,Female,3,Two Year,DSL,No,Yes,No,104.35,313.79,0,Credit Card,0
CUST_01958,60,Male,4,Month-to-Month,Fiber Optic,No,No,Yes,83.67,271.55,1,Mailed Check,1
CUST_01959,48,Female,10,Month-to-Month,Fiber Optic,No,No,No,67.27,717.31,1,Bank Transfer,1
CUST_01960,44,Female,12,Month-to-Month,No,No,Yes,No,46.44,529.61,3,Mailed Check,1
CUST_01961,49,Female,10,Two Year,DSL,No,No,No,25.69,224.01,2,Electronic Check,0
CUST_01962,52,Female,34,Month-to-Month,Fiber Optic,Yes,No,No,61.59,2058.71,5,Bank Transfer,0
CUST_01963,54,Female,2,Month-to-Month,Fiber Optic,No,No,Yes,39.21,25.79,3,Bank Transfer,1
CUST_01964,53,Male,10,Month-to-Month,Fiber Optic,No,No,No,40.96,422.96,1,Electronic Check,0
CUST_01965,46,Female,43,Month-to-Month,No,No,Yes,Yes,22.5,1012.13,0,Bank Transfer,0
CUST_01966,42,Female,1,One Year,DSL,No,Yes,Yes,72.49,36.34,2,Electronic Check,0
CUST_01967,42,Male,68,Month-to-Month,DSL,No,No,No,53.69,3558.78,0,Mailed Check,0
CUST_01968,42,Female,72,Month-to-Month,Fiber Optic,No,No,No,81.05,5784.4,6,Bank Transfer,1
CUST_01969,62,Female,2,Month-to-Month,DSL,No,No,Yes,78.71,135.01,5,Bank Transfer,1
CUST_01970,53,Male,8,Month-to-Month,No,No,No,Yes,71.88,513.5,3,Credit Card,0
CUST_01971,18,Female,11,Two Year,Fiber Optic,Yes,Yes,No,144.78,1562.68,2,Electronic Check,0
CUST_01972,54,Male,35,Two Year,Fiber Optic,No,No,Yes,89.71,3112.31,4,Mailed Check,0
CUST_01973,47,Female,21,Month-to-Month,No,No,No,No,27.18,570.07,4,Electronic Check,1
CUST_01974,44,Male,24,Month-to-Month,Fiber Optic,No,No,Yes,78.76,1817.54,0,Bank Transfer,0
CUST_01975,39,Male,34,Month-to-Month,Fiber Optic,No,No,Yes,63.38,2183.91,1,Mailed Check,0
CUST_01976,61,Female,3,One Year,DSL,No,Yes,No,24.75,157.31,2,Mailed Check,0
CUST_01977,59,Male,42,One Year,DSL,Yes,Yes,No,22.35,1010.2,1,Electronic Check,0
CUST_01978,33,Male,29,Month-to-Month,DSL,No,No,No,78.6,2250.08,1,Credit Card,1
CUST_01979,51,Female,20,One Year,Fiber Optic,No,Yes,No,85.93,1751.96,2,Bank Transfer,0
CUST_01980,30,Female,52,One Year,Fiber Optic,No,No,Yes,33.61,1775.35,3,Mailed Check,0
CUST_01981,24,Male,28,Two Year,DSL,Yes,No,No,94.11,2632.76,1,Bank Transfer,0
CUST_01982,35,Female,5,Month-to-Month,Fiber Optic,No,No,Yes,73.55,376.59,2,Bank Transfer,1
